SKPD,DINAS KESEHATANANY,,,,,,,,,,
Jenis Barang,"Bahan Obat-Obatan,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,Bahan LaboratoriumANY",,,,,,,,,,
Nama Barang,ANY,,,,,,,,,,
,,,,,,,,,,,
Provinsi,Kabupaten,Nama SKPD,Jenis Barang,Kode Barang,No,Tanggal Beli,Nama Barang,Satuan,Jumlah,Harga,Total Harga
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2336,567.,2020-07-23,Alkohol 70% 1000 ml,Botol,155,33000,5115000
,,,,,,,,,Total:155,,Total:5.115.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,850,568.,2020-07-23,Alkohol Swab,kotak,477,13666,6518682
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,850,569.,2020-07-23,Alkohol Swab,kotak,1,14066,14066
,,,,,,,,,Total:478,,Total:6.532.748
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17416,570.,2020-08-13,Anti septik dan Desinfektan Odex 500 ml,Botol,1,96800,96800
,,,,,,,,,Total:1,,Total:96.800
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2523,571.,2020-01-03,Bisturi No.11/Pisau bedah,pcs,533,3200,1705600
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2523,572.,2020-11-09,Bisturi No.11/Pisau bedah,pcs,1499,2929,4390571
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2523,573.,2020-11-09,Bisturi No.11/Pisau bedah,pcs,1,3929,3929
,,,,,,,,,Total:2.033,,Total:6.100.100
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,5019,574.,2020-01-03,Blood lancet.,box,166,12447,2066202
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,5019,575.,2020-01-03,Blood lancet.,box,1,12607,12607
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,5019,576.,2020-07-23,Blood lancet.,box,50,16000,800000
,,,,,,,,,Total:217,,Total:2.878.809
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16963,577.,2020-09-28,Bracket Sensor (Handsanitizer automatic dispenser),Buah,1,650650,650650
,,,,,,,,,Total:1,,Total:650.650
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,869,578.,2020-07-06,Catgut / Benang Bedah Chromic 1HR 48 MM,pcs,203,43880,8907640
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,869,579.,2020-07-06,Catgut / Benang Bedah Chromic 1HR 48 MM,pcs,1,43960,43960
,,,,,,,,,Total:204,,Total:8.951.600
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,884,580.,2020-01-03,Catgut / Benang Bedah Chromic No. 2/0,pcs,332,40700,13512400
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,884,581.,2020-01-03,Catgut / Benang Bedah Chromic No. 2/0,pcs,132,41185,5436420
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,884,582.,2020-07-06,Catgut / Benang Bedah Chromic No. 2/0,pcs,1,9130,9130
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,884,583.,2020-07-06,Catgut / Benang Bedah Chromic No. 2/0,pcs,239,8830,2110370
,,,,,,,,,Total:704,,Total:21.068.320
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,892,584.,2020-07-06,Catgut / Benang Bedah Chromic No. 3/0,pcs,164,8830,1448120
,,,,,,,,,Total:164,,Total:1.448.120
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,877,585.,2020-01-03,Catgut / Benang Bedah Plain No. 2/0,pcs,80,40790,3263200
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,877,586.,2020-01-03,Catgut / Benang Bedah Plain No. 2/0,pcs,360,40700,14652000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,877,587.,2020-07-06,Catgut / Benang Bedah Plain No. 2/0,pcs,1,9130,9130
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,877,588.,2020-07-06,Catgut / Benang Bedah Plain No. 2/0,pcs,239,8830,2110370
,,,,,,,,,Total:680,,Total:20.034.700
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,888,589.,2020-01-03,Catgut / Benang Bedah Plain No. 3/0,pcs,654,41185,26934990
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,888,590.,2020-01-03,Catgut / Benang Bedah Plain No. 3/0,pcs,1,5982,5982
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,888,591.,2020-01-03,Catgut / Benang Bedah Plain No. 3/0,pcs,239,5862,1401018
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,888,592.,2020-01-03,Catgut / Benang Bedah Plain No. 3/0,pcs,300,41185,12355500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,888,593.,2020-07-06,Catgut / Benang Bedah Plain No. 3/0,pcs,1,8760,8760
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,888,594.,2020-07-06,Catgut / Benang Bedah Plain No. 3/0,pcs,479,8560,4100240
,,,,,,,,,Total:1.674,,Total:44.806.490
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,7820,595.,2020-11-25,Daryant tulle ( Framycetin Sulphate ),lembar,140,20674,2894360
,,,,,,,,,Total:140,,Total:2.894.360
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16977,596.,2020-05-20,Desinfektan (One Clean),Botol,38,19250,731500
,,,,,,,,,Total:38,,Total:731.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,843,597.,2020-01-03,Eugenol cairan,Botol,9,18333,164997
,,,,,,,,,Total:9,,Total:164.997
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,12491,598.,2020-01-03,Fixomull 5 cm x 5 m,roll,32,37440,1198080
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,12491,599.,2020-07-28,Fixomull 5 cm x 5 m,roll,180,42800,7704000
,,,,,,,,,Total:212,,Total:8.902.080
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,898,600.,2020-01-03,Folley Catheter No. 14,pcs,30,8800,264000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,898,601.,2020-01-03,Folley Catheter No. 14,pcs,20,8840,176800
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,898,602.,2020-01-03,Folley Catheter No. 14,pcs,30,8840,265200
,,,,,,,,,Total:80,,Total:706.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,901,603.,2020-01-03,Folley Catheter No. 16,pcs,405,8800,3564000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,901,604.,2020-01-03,Folley Catheter No. 16,pcs,50,8840,442000
,,,,,,,,,Total:455,,Total:4.006.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,905,605.,2020-01-03,Folley Catheter No. 18,pcs,13,8900,115700
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,905,606.,2020-01-03,Folley Catheter No. 18,pcs,250,8800,2200000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,905,607.,2020-01-03,Folley Catheter No. 18,pcs,50,8840,442000
,,,,,,,,,Total:313,,Total:2.757.700
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16662,608.,2020-08-03,HANDSANITIZER 500 ML,Botol,5,132000,660000
,,,,,,,,,Total:5,,Total:660.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17378,609.,2020-08-10,Hand Sanitizer (BTT),Botol,53,121000,6413000
,,,,,,,,,Total:53,,Total:6.413.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17374,610.,2020-06-15,Hand Soap (BTT),Botol,45,50000,2250000
,,,,,,,,,Total:45,,Total:2.250.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17373,611.,2020-06-25,Hazmat (BTT),Buah,59,251350,14829650
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17373,612.,2020-08-18,Hazmat (BTT),Buah,256,251350,64345600
,,,,,,,,,Total:315,,Total:79.175.250
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,932,613.,2020-07-20,IV Catheter No. 18 G,pcs,605,6270,3793350
,,,,,,,,,Total:605,,Total:3.793.350
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,934,614.,2020-01-03,IV Catheter No. 20 G,pcs,1476,6270,9254520
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,934,615.,2020-07-20,IV Catheter No. 20 G,pcs,1000,6270,6270000
,,,,,,,,,Total:2.476,,Total:15.524.520
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,936,616.,2020-01-03,IV Catheter No. 22 G,pcs,405,8355,3383775
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,936,617.,2020-01-03,IV Catheter No. 22 G,pcs,1500,6270,9405000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,936,618.,2020-07-20,IV Catheter No. 22 G,pcs,1000,6270,6270000
,,,,,,,,,Total:2.905,,Total:19.058.775
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,939,619.,2020-01-03,IV Catheter No. 24 G,pcs,796,8355,6650580
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,939,620.,2020-01-03,IV Catheter No. 24 G,pcs,1250,6270,7837500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,939,621.,2020-07-20,IV Catheter No. 24 G,pcs,1250,6270,7837500
,,,,,,,,,Total:3.296,,Total:22.325.580
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,6513,622.,2020-01-03,IV catheter surflo uk. 16,pcs,12,8355,100260
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,6513,623.,2020-01-03,IV catheter surflo uk. 16,pcs,100,6270,627000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,6513,624.,2020-07-20,IV catheter surflo uk. 16,pcs,250,6270,1567500
,,,,,,,,,Total:362,,Total:2.294.760
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,915,625.,2020-01-03,Infuset Anak,pcs,427,3500,1494500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,915,626.,2020-01-03,Infuset Anak,pcs,799,3876,3096924
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,915,627.,2020-01-03,Infuset Anak,pcs,1,3912,3912
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,915,628.,2020-07-06,Infuset Anak,pcs,1,4223,4223
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,915,629.,2020-07-06,Infuset Anak,pcs,299,4123,1232777
,,,,,,,,,Total:1.527,,Total:5.832.336
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,918,630.,2020-01-03,Infuset Dewasa,pcs,960,3485,3345600
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,918,631.,2020-01-03,Infuset Dewasa,pcs,1,5985,5985
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,918,632.,2020-01-03,Infuset Dewasa,pcs,2499,3783,9453717
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,918,633.,2020-01-03,Infuset Dewasa,pcs,1,4708,4708
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,918,634.,2020-07-06,Infuset Dewasa,pcs,1000,4055,4055000
,,,,,,,,,Total:4.461,,Total:16.865.010
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,5031,635.,2020-05-04,Jarum,kotak,10,50000,500000
,,,,,,,,,Total:10,,Total:500.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,942,636.,2020-01-03,Kapas Pembalut / Adsorbens 250 gram,Bungkus,24,14375,345000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,942,637.,2020-01-03,Kapas Pembalut / Adsorbens 250 gram,Bungkus,50,13750,687500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,942,638.,2020-07-16,Kapas Pembalut / Adsorbens 250 gram,Bungkus,100,23504,2350400
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,942,639.,2020-08-13,Kapas Pembalut / Adsorbens 250 gram,Bungkus,10,25159,251590
,,,,,,,,,Total:184,,Total:3.634.490
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,949,640.,2020-07-16,Kasa Hydrofil Steril ukuran 16 x 16 @ 16 lbr/ktk,kotak,1590,7898,12557820
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,949,641.,2020-11-25,Kasa Hydrofil Steril ukuran 16 x 16 @ 16 lbr/ktk,kotak,1425,8400,11970000
,,,,,,,,,Total:3.015,,Total:24.527.820
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,959,642.,2020-01-03,Kasa Kompres 40 x 40 Steril,roll,285,1840,524400
,,,,,,,,,Total:285,,Total:524.400
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,965,643.,2020-01-03,Kasa Pembalut Elastis 4 inch,roll,80,33000,2640000
,,,,,,,,,Total:80,,Total:2.640.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,967,644.,2020-01-03,Kasa Pembalut Hidrofil 4 m x 10 cm,roll,11513,668,7690684
,,,,,,,,,Total:11.513,,Total:7.690.684
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,968,645.,2020-01-03,Kasa Pembalut Hidrofil 4 m x 15 cm,roll,5,2415,12075
,,,,,,,,,Total:5,,Total:12.075
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,971,646.,2020-01-03,Kasa Pembalut Hidrofil 4 m x 3 cm,roll,20,679,13580
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,971,647.,2020-01-03,Kasa Pembalut Hidrofil 4 m x 3 cm,roll,300,679,203700
,,,,,,,,,Total:320,,Total:217.280
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2559,648.,2020-01-03,Kasa pembalut 2 m x 80 cm,roll,1733,8566,14844878
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2559,649.,2020-01-03,Kasa pembalut 2 m x 80 cm,roll,1,9066,9066
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2559,650.,2020-01-03,Kasa pembalut 2 m x 80 cm,roll,500,8470,4235000
,,,,,,,,,Total:2.234,,Total:19.088.944
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,3023,651.,2020-01-03,Kelambu Berinsektisida,Buah,6,250000,1500000
,,,,,,,,,Total:6,,Total:1.500.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,7821,652.,2020-01-03,Kertas puyer ( 1200 pcs/pak ),Pak,49,198000,9702000
,,,,,,,,,Total:49,,Total:9.702.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,859,653.,2020-01-03,Klorfenol Kamfer Mentol / CHKM,Botol,9,55000,495000
,,,,,,,,,Total:9,,Total:495.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,3044,654.,2020-08-10,Larutan Cair Biolarvasida,Botol,750,45100,33825000
,,,,,,,,,Total:750,,Total:33.825.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2502,655.,2020-06-17,Masker (BMHP),Set,201,411,82611
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2502,656.,2020-08-11,Masker (BMHP),Set,6000,2600,15600000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2502,657.,2020-08-18,Masker (BMHP),Set,3150,330,1039500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2502,658.,2020-09-16,Masker (BMHP),Set,12250,2200,26950000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2502,659.,2020-11-04,Masker (BMHP),Set,2500,1300,3250000
,,,,,,,,,Total:24.101,,Total:46.922.111
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17371,660.,2020-12-04,Masker Bedah (BTT),box,364,65000,23660000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17371,661.,2020-12-11,Masker Bedah (BTT),box,130,65000,8450000
,,,,,,,,,Total:494,,Total:32.110.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17412,662.,2020-10-24,Masker Kain Ear Loop,pcs,300,6000,1800000
,,,,,,,,,Total:300,,Total:1.800.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16057,663.,2020-10-14,Masker N95 (Covid 19),pcs,806,79999,64479194
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16057,664.,2020-10-14,Masker N95 (Covid 19),pcs,1,80699,80699
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16057,665.,2020-11-04,Masker N95 (Covid 19),pcs,500,6000,3000000
,,,,,,,,,Total:1.307,,Total:67.559.893
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,976,666.,2020-01-03,Needle / Jarum Suntik No. 23,pcs,2603,311,809533
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,976,667.,2020-06-30,Needle / Jarum Suntik No. 23,pcs,1300,311,404300
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,976,668.,2020-07-27,Needle / Jarum Suntik No. 23,pcs,1200,311,373200
,,,,,,,,,Total:5.103,,Total:1.587.033
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,977,669.,2020-01-03,Needle / Jarum Suntik No. 25,pcs,1910,311,594010
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,977,670.,2020-06-30,Needle / Jarum Suntik No. 25,pcs,200,311,62200
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,977,671.,2020-07-27,Needle / Jarum Suntik No. 25,pcs,700,311,217700
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,977,672.,2020-08-18,Needle / Jarum Suntik No. 25,pcs,3100,311,964100
,,,,,,,,,Total:5.910,,Total:1.838.010
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,4356,673.,2020-07-23,Nurse Cup Remedi,pcs,1571,383,601693
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,4356,674.,2020-07-23,Nurse Cup Remedi,pcs,1,2353,2353
,,,,,,,,,Total:1.572,,Total:604.046
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2821,675.,2020-07-23,Onemed Aseptan 500cc + pump,Botol,333,43852,14602716
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,2821,676.,2020-07-23,Onemed Aseptan 500cc + pump,Botol,1,43952,43952
,,,,,,,,,Total:334,,Total:14.646.668
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17581,677.,2020-06-15,PETI JENAZAH,Unit,1,1150000,1150000
,,,,,,,,,Total:1,,Total:1.150.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16693,678.,2020-08-13,Papsmear Kit ukuran L (Set),Set,60,20328,1219680
,,,,,,,,,Total:60,,Total:1.219.680
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,978,679.,2020-01-03,Pembalut Gips,roll,50,39960,1998000
,,,,,,,,,Total:50,,Total:1.998.000
